Spannung U1	Strom IA
7,00	0,21
7,03	0,21
7,05	0,21
7,08	0,21
7,10	0,23
7,13	0,22
7,15	0,23
7,17	0,22
7,20	0,22
7,22	0,22
7,25	0,23
7,27	0,23
7,30	0,23
7,32	0,23
7,35	0,23
7,37	0,23
7,39	0,22
7,42	0,22
7,44	0,24
7,47	0,23
7,49	0,24
7,52	0,24
7,54	0,24
7,57	0,26
7,59	0,26
7,61	0,24
7,64	0,24
7,66	0,23
7,69	0,23
7,71	0,23
7,74	0,22
7,76	0,22
7,78	0,22
7,81	0,22
7,83	0,25
7,86	0,24
7,88	0,25
7,91	0,25
7,93	0,25
7,96	0,25
7,98	0,25
8,00	0,24
8,03	0,25
8,05	0,25
8,08	0,26
8,10	0,27
8,13	0,26
8,15	0,26
8,18	0,27
8,20	0,27
8,22	0,27
8,25	0,27
8,27	0,26
8,30	0,29
8,32	0,29
8,35	0,27
8,37	0,28
8,40	0,28
8,42	0,29
8,44	0,28
8,47	0,27
8,49	0,27
8,52	0,27
8,54	0,27
8,57	0,28
8,59	0,28
8,62	0,29
8,64	0,29
8,66	0,28
8,69	0,29
8,71	0,30
8,74	0,29
8,76	0,29
8,79	0,28
8,81	0,28
8,84	0,28
8,86	0,27
8,88	0,28
8,91	0,29
8,93	0,30
8,96	0,31
8,98	0,31
9,01	0,31
9,03	0,33
9,05	0,33
9,08	0,31
9,10	0,31
9,13	0,30
9,15	0,30
9,18	0,31
9,20	0,30
9,23	0,31
9,25	0,31
9,27	0,31
9,30	0,33
9,32	0,33
9,35	0,32
9,37	0,32
9,40	0,32
9,42	0,34
9,45	0,34
9,47	0,33
9,49	0,34
9,52	0,34
9,54	0,33
9,57	0,34
9,59	0,33
9,62	0,33
9,64	0,34
9,67	0,34
9,69	0,35
9,71	0,35
9,74	0,35
9,76	0,36
9,79	0,36
9,81	0,36
9,84	0,36
9,86	0,34
9,89	0,34
9,91	0,34
9,93	0,33
9,96	0,33
9,98	0,33
10,01	0,34
10,03	0,36
10,06	0,36
10,08	0,36
10,10	0,37
10,13	0,36
10,15	0,36
10,18	0,36
10,20	0,36
10,23	0,36
10,25	0,35
10,28	0,35
10,30	0,36
10,32	0,36
10,35	0,36
10,37	0,35
10,40	0,35
10,42	0,35
10,45	0,36
10,47	0,35
10,50	0,37
10,52	0,37
10,54	0,37
10,57	0,37
10,59	0,35
10,62	0,35
10,64	0,35
10,67	0,34
10,69	0,34
10,72	0,34
10,74	0,34
10,76	0,37
10,79	0,37
10,81	0,37
10,84	0,37
10,86	0,37
10,89	0,38
10,91	0,38
10,94	0,37
10,96	0,38
10,98	0,37
11,01	0,37
11,03	0,38
11,06	0,38
11,08	0,38
11,11	0,38
11,13	0,38
11,15	0,39
11,18	0,39
11,20	0,39
11,23	0,40
11,25	0,41
11,28	0,41
11,30	0,42
11,33	0,40
11,35	0,41
11,37	0,41
11,40	0,40
11,42	0,41
11,45	0,40
11,47	0,40
11,50	0,43
11,52	0,44
11,55	0,43
11,57	0,44
11,59	0,44
11,62	0,45
11,64	0,45
11,67	0,44
11,69	0,44
11,72	0,45
11,74	0,45
11,77	0,46
11,79	0,46
11,81	0,47
11,84	0,48
11,86	0,48
11,89	0,49
11,91	0,49
11,94	0,50
11,96	0,52
11,99	0,51
12,01	0,52
12,03	0,52
12,06	0,50
12,08	0,51
12,11	0,50
12,13	0,49
12,16	0,50
12,18	0,50
12,21	0,51
12,23	0,54
12,25	0,54
12,28	0,55
12,30	0,55
12,33	0,55
12,35	0,56
12,38	0,56
12,40	0,56
12,42	0,56
12,45	0,55
12,47	0,56
12,50	0,57
12,52	0,58
12,55	0,57
12,57	0,58
12,60	0,59
12,62	0,60
12,64	0,60
12,67	0,60
12,69	0,62
12,72	0,62
12,74	0,63
12,77	0,63
12,79	0,62
12,82	0,63
12,84	0,63
12,86	0,61
12,89	0,61
12,91	0,60
12,94	0,61
12,96	0,63
12,99	0,63
13,01	0,64
13,04	0,64
13,06	0,65
13,08	0,67
13,11	0,67
13,13	0,65
13,16	0,65
13,18	0,65
13,21	0,64
13,23	0,65
13,26	0,65
13,28	0,65
13,30	0,66
13,33	0,66
13,35	0,67
13,38	0,67
13,40	0,67
13,43	0,68
13,45	0,67
13,47	0,67
13,50	0,67
13,52	0,66
13,55	0,67
13,57	0,67
13,60	0,65
13,62	0,66
13,65	0,65
13,67	0,65
13,69	0,68
13,72	0,67
13,74	0,67
13,77	0,67
13,79	0,66
13,82	0,67
13,84	0,67
13,87	0,65
13,89	0,66
13,91	0,66
13,94	0,65
13,96	0,66
13,99	0,66
14,01	0,65
14,04	0,66
14,06	0,66
14,09	0,67
14,11	0,66
14,13	0,66
14,16	0,67
14,18	0,67
14,21	0,66
14,23	0,66
14,26	0,65
14,28	0,65
14,31	0,65
14,33	0,63
14,35	0,64
14,38	0,62
14,40	0,62
14,43	0,64
14,45	0,64
14,48	0,63
14,50	0,63
14,52	0,62
14,55	0,63
14,57	0,63
14,60	0,61
14,62	0,61
14,65	0,60
14,67	0,60
14,70	0,61
14,72	0,61
14,74	0,61
14,77	0,61
14,79	0,61
14,82	0,62
14,84	0,62
14,87	0,60
14,89	0,60
14,92	0,60
14,94	0,60
14,96	0,60
14,99	0,59
15,01	0,60
15,04	0,59
15,06	0,59
15,09	0,59
15,11	0,57
15,14	0,57
15,16	0,58
15,18	0,58
15,21	0,59
15,23	0,59
15,26	0,58
15,28	0,60
15,31	0,60
15,33	0,59
15,36	0,59
15,38	0,57
15,40	0,57
15,43	0,59
15,45	0,60
15,48	0,60
15,50	0,60
15,53	0,60
15,55	0,62
15,57	0,62
15,60	0,61
15,62	0,61
15,65	0,61
15,67	0,61
15,70	0,62
15,72	0,62
15,75	0,62
15,77	0,62
15,79	0,62
15,82	0,64
15,84	0,62
15,87	0,63
15,89	0,65
15,92	0,66
15,94	0,67
15,97	0,64
15,99	0,65
16,01	0,67
16,04	0,69
16,06	0,68
16,09	0,69
16,11	0,69
16,14	0,72
16,16	0,74
16,19	0,75
16,21	0,75
16,23	0,76
16,26	0,78
16,28	0,81
16,31	0,82
16,33	0,83
16,36	0,84
16,38	0,86
16,41	0,87
16,43	0,88
16,45	0,88
16,48	0,89
16,50	0,91
16,53	0,91
16,55	0,94
16,58	0,94
16,60	0,96
16,63	0,99
16,65	1,01
16,67	1,02
16,70	1,03
16,72	1,03
16,75	1,06
16,77	1,08
16,80	1,08
16,82	1,08
16,84	1,08
16,87	1,11
16,89	1,14
16,92	1,14
16,94	1,16
16,97	1,17
16,99	1,18
17,02	1,22
17,04	1,23
17,06	1,23
17,09	1,24
17,11	1,24
17,14	1,25
17,16	1,26
17,19	1,27
17,21	1,28
17,24	1,29
17,26	1,30
17,28	1,32
17,31	1,30
17,33	1,31
17,36	1,32
17,38	1,32
17,41	1,32
17,43	1,34
17,46	1,34
17,48	1,36
17,50	1,36
17,53	1,37
17,55	1,38
17,58	1,37
17,60	1,38
17,63	1,40
17,65	1,40
17,68	1,41
17,70	1,42
17,72	1,42
17,75	1,44
17,77	1,44
17,80	1,42
17,82	1,42
17,85	1,42
17,87	1,42
17,89	1,42
17,92	1,42
17,94	1,42
17,97	1,42
17,99	1,41
18,02	1,42
18,04	1,40
18,07	1,39
18,09	1,39
18,11	1,39
18,14	1,39
18,16	1,38
18,19	1,38
18,21	1,38
18,24	1,38
18,26	1,37
18,29	1,37
18,31	1,34
18,33	1,33
18,36	1,34
18,38	1,33
18,41	1,32
18,43	1,32
18,46	1,32
18,48	1,34
18,51	1,33
18,53	1,31
18,55	1,30
18,58	1,29
18,60	1,28
18,63	1,26
18,65	1,25
18,68	1,23
18,70	1,22
18,73	1,21
18,75	1,21
18,77	1,20
18,80	1,19
18,82	1,18
18,85	1,18
18,87	1,17
18,90	1,16
18,92	1,14
18,94	1,13
18,97	1,12
18,99	1,10
19,02	1,10
19,04	1,06
19,07	1,05
19,09	1,07
19,12	1,06
19,14	1,05
19,16	1,04
19,19	1,03
19,21	1,05
19,24	1,04
19,26	1,01
19,29	1,00
19,31	0,99
19,34	0,98
19,36	0,97
19,38	0,96
19,41	0,95
19,43	0,94
19,46	0,92
19,48	0,93
19,51	0,92
19,53	0,91
19,56	0,90
19,58	0,90
19,60	0,89
19,63	0,88
19,65	0,87
19,68	0,87
19,70	0,86
19,73	0,85
19,75	0,85
19,78	0,83
19,80	0,83
19,82	0,84
19,85	0,83
19,87	0,83
19,90	0,82
19,92	0,81
19,95	0,84
19,97	0,84
19,99	0,82
20,02	0,82
20,04	0,80
20,07	0,81
20,09	0,81
20,12	0,80
20,14	0,80
20,17	0,79
20,19	0,80
20,21	0,82
20,24	0,82
20,26	0,82
20,29	0,83
20,31	0,83
20,34	0,84
20,36	0,85
20,39	0,85
20,41	0,86
20,43	0,87
20,46	0,87
20,48	0,89
20,51	0,89
20,53	0,90
20,56	0,93
20,58	0,94
20,61	0,96
20,63	0,98
20,65	0,99
20,68	1,02
20,70	1,04
20,73	1,05
20,75	1,07
20,78	1,08
20,80	1,10
20,83	1,12
20,85	1,14
20,87	1,15
20,90	1,17
20,92	1,19
20,95	1,25
20,97	1,27
21,00	1,29
21,02	1,32
21,05	1,36
21,07	1,39
21,09	1,42
21,12	1,44
21,14	1,47
21,17	1,50
21,19	1,53
21,22	1,57
21,24	1,61
21,26	1,64
21,29	1,68
21,31	1,72
21,34	1,76
21,36	1,80
21,39	1,82
21,41	1,88
21,44	1,91
21,46	1,94
21,48	1,98
21,51	1,99
21,53	2,04
21,56	2,07
21,58	2,09
21,61	2,12
21,63	2,14
21,66	2,18
21,68	2,23
21,70	2,26
21,73	2,30
21,75	2,33
21,78	2,37
21,80	2,40
21,83	2,43
21,85	2,44
21,88	2,46
21,90	2,47
21,92	2,50
21,95	2,52
21,97	2,54
22,00	2,56
22,02	2,59
22,05	2,61
22,07	2,63
22,10	2,65
22,12	2,66
22,14	2,68
22,17	2,69
22,19	2,70
22,22	2,70
22,24	2,70
22,27	2,70
22,29	2,71
22,31	2,70
22,34	2,72
22,36	2,71
22,39	2,71
22,41	2,74
22,44	2,74
22,46	2,74
22,49	2,74
22,51	2,73
22,53	2,73
22,56	2,73
22,58	2,71
22,61	2,70
22,63	2,69
22,66	2,68
22,68	2,67
22,71	2,67
22,73	2,65
22,75	2,63
22,78	2,63
22,80	2,62
22,83	2,60
22,85	2,59
22,88	2,59
22,90	2,57
22,93	2,55
22,95	2,52
22,97	2,49
23,00	2,47
23,02	2,44
23,05	2,41
23,07	2,39
23,10	2,37
23,12	2,35
23,15	2,36
23,17	2,33
23,19	2,31
23,22	2,28
23,24	2,25
23,27	2,23
23,29	2,21
23,32	2,17
23,34	2,15
23,36	2,13
23,39	2,11
23,41	2,09
23,44	2,07
23,46	2,04
23,49	2,01
23,51	1,98
23,54	1,96
23,56	1,95
23,58	1,92
23,61	1,91
23,63	1,89
23,66	1,87
23,68	1,84
23,71	1,80
23,73	1,77
23,76	1,74
23,78	1,69
23,80	1,66
23,83	1,63
23,85	1,61
23,88	1,62
23,90	1,60
23,93	1,57
23,95	1,56
23,98	1,53
24,00	1,51
24,02	1,48
24,05	1,45
24,07	1,42
24,10	1,40
24,12	1,37
24,15	1,36
24,17	1,34
24,20	1,34
24,22	1,31
24,24	1,30
24,27	1,29
24,29	1,26
24,32	1,24
24,34	1,24
24,37	1,22
24,39	1,21
24,42	1,20
24,44	1,17
24,46	1,16
24,49	1,16
24,51	1,13
24,54	1,12
24,56	1,09
24,59	1,08
24,61	1,10
24,63	1,09
24,66	1,08
24,68	1,07
24,71	1,07
24,73	1,08
24,76	1,07
24,78	1,05
24,81	1,05
24,83	1,05
24,85	1,05
24,88	1,05
24,90	1,06
24,93	1,06
24,95	1,07
24,98	1,07
25,00	1,08
25,03	1,09
25,05	1,09
25,07	1,12
25,10	1,13
25,12	1,14
25,15	1,16
25,17	1,17
25,20	1,19
25,22	1,20
25,25	1,21
25,27	1,23
25,29	1,24
25,32	1,26
25,34	1,30
25,37	1,33
25,39	1,36
25,42	1,38
25,44	1,40
25,47	1,44
25,49	1,47
25,51	1,50
25,54	1,54
25,56	1,58
25,59	1,63
25,61	1,68
25,64	1,73
25,66	1,77
25,68	1,81
25,71	1,85
25,73	1,90
25,76	1,95
25,78	1,99
25,81	2,05
25,83	2,11
25,86	2,16
25,88	2,23
25,90	2,29
25,93	2,35
25,95	2,42
25,98	2,47
26,00	2,53
26,03	2,57
26,05	2,63
26,08	2,71
26,10	2,78
26,12	2,84
26,15	2,92
26,17	2,99
26,20	3,08
26,22	3,14
26,25	3,20
26,27	3,27
26,30	3,32
26,32	3,38
26,34	3,45
26,37	3,51
26,39	3,57
26,42	3,63
26,44	3,68
26,47	3,76
26,49	3,82
26,52	3,87
26,54	3,94
26,56	4,00
26,59	4,05
26,61	4,11
26,64	4,16
26,66	4,21
26,69	4,25
26,71	4,28
26,73	4,32
26,76	4,34
26,78	4,38
26,81	4,42
26,83	4,46
26,86	4,50
26,88	4,53
26,91	4,57
26,93	4,61
26,95	4,63
26,98	4,63
27,00	4,65
27,03	4,66
27,05	4,67
27,08	4,69
27,10	4,70
27,13	4,71
27,15	4,71
27,17	4,71
27,20	4,72
27,22	4,72
27,25	4,71
27,27	4,71
27,30	4,69
27,32	4,68
27,35	4,66
27,37	4,64
27,39	4,63
27,42	4,61
27,44	4,59
27,47	4,58
27,49	4,54
27,52	4,51
27,54	4,51
27,57	4,48
27,59	4,45
27,61	4,42
27,64	4,38
27,66	4,36
27,69	4,32
27,71	4,27
27,74	4,23
27,76	4,19
27,78	4,15
27,81	4,11
27,83	4,08
27,86	4,03
27,88	3,99
27,91	3,95
27,93	3,92
27,96	3,88
27,98	3,82
28,00	3,77
28,03	3,72
28,05	3,67
28,08	3,61
28,10	3,56
28,13	3,51
28,15	3,45
28,18	3,40
28,20	3,35
28,22	3,29
28,25	3,25
28,27	3,21
28,30	3,16
28,32	3,13
28,35	3,09
28,37	3,04
28,40	3,00
28,42	2,95
28,44	2,89
28,47	2,83
28,49	2,76
28,52	2,71
28,54	2,66
28,57	2,62
28,59	2,58
28,62	2,54
28,64	2,51
28,66	2,48
28,69	2,44
28,71	2,39
28,74	2,34
28,76	2,29
28,79	2,24
28,81	2,19
28,84	2,14
28,86	2,10
28,88	2,05
28,91	2,02
28,93	1,99
28,96	1,94
28,98	1,90
29,01	1,88
29,03	1,84
29,05	1,81
29,08	1,77
29,10	1,74
29,13	1,72
29,15	1,70
29,18	1,66
29,20	1,63
29,23	1,59
29,25	1,56
29,27	1,55
29,30	1,53
29,32	1,51
29,35	1,50
29,37	1,49
29,40	1,49
29,42	1,48
29,45	1,45
29,47	1,43
29,49	1,42
29,52	1,40
29,54	1,39
29,57	1,38
29,59	1,38
29,62	1,37
29,64	1,38
29,67	1,39
29,69	1,39
29,71	1,39
29,74	1,39
29,76	1,39
29,79	1,40
29,81	1,40
29,84	1,40
29,86	1,42
29,89	1,42
29,91	1,45
29,93	1,47
29,96	1,48
29,98	1,51
30,01	1,55
30,03	1,58
30,06	1,61
30,08	1,64
30,10	1,66
30,13	1,72
30,15	1,75
30,18	1,76
30,20	1,82
30,23	1,85
30,25	1,90
30,28	1,95
30,30	1,99
30,32	2,05
30,35	2,11
30,37	2,16
30,40	2,23
30,42	2,31
30,45	2,38
30,47	2,44
30,50	2,51
30,52	2,57
30,54	2,65
30,57	2,71
30,59	2,79
30,62	2,86
30,64	2,94
30,67	3,04
30,69	3,12
30,72	3,22
30,74	3,35
30,76	3,44
30,79	3,55
30,81	3,65
30,84	3,73
30,86	3,85
30,89	3,94
30,91	4,02
30,94	4,12
30,96	4,21
30,98	4,32
31,01	4,45
31,03	4,56
31,06	4,69
31,08	4,81
31,11	4,92
31,13	5,03
31,15	5,13
31,18	5,23
31,20	5,32
31,23	5,41
31,25	5,50
31,28	5,59
31,30	5,70
31,33	5,81
31,35	5,91
31,37	6,01
31,40	6,11
31,42	6,18
31,45	6,26
31,47	6,35
31,50	6,43
31,52	6,51
31,55	6,58
31,57	6,64
31,59	6,73
31,62	6,80
31,64	6,86
31,67	6,92
31,69	6,97
31,72	7,04
31,74	7,09
31,77	7,13
31,79	7,16
31,81	7,20
31,84	7,23
31,86	7,28
31,89	7,30
31,91	7,33
31,94	7,35
31,96	7,38
31,99	7,39
32,01	7,40
32,03	7,41
32,06	7,40
32,08	7,40
32,11	7,39
32,13	7,39
32,16	7,36
32,18	7,34
32,20	7,34
32,23	7,33
32,25	7,30
32,28	7,27
32,30	7,23
32,33	7,21
32,35	7,17
32,38	7,11
32,40	7,07
32,42	7,02
32,45	6,97
32,47	6,93
32,50	6,88
32,52	6,82
32,55	6,76
32,57	6,69
32,60	6,64
32,62	6,57
32,64	6,50
32,67	6,43
32,69	6,35
32,72	6,28
32,74	6,21
32,77	6,14
32,79	6,07
32,82	6,00
32,84	5,92
32,86	5,84
32,89	5,76
32,91	5,68
32,94	5,61
32,96	5,52
32,99	5,43
33,01	5,34
33,04	5,25
33,06	5,19
33,08	5,11
33,11	5,02
33,13	4,96
33,16	4,87
33,18	4,80
33,21	4,73
33,23	4,63
33,26	4,55
33,28	4,45
33,30	4,36
33,33	4,29
33,35	4,19
33,38	4,12
33,40	4,04
33,43	3,97
33,45	3,90
33,47	3,85
33,50	3,77
33,52	3,70
33,55	3,63
33,57	3,54
33,60	3,47
33,62	3,38
33,65	3,30
33,67	3,23
33,69	3,16
33,72	3,10
33,74	3,04
33,77	2,99
33,79	2,96
33,82	2,90
33,84	2,86
33,87	2,79
33,89	2,72
33,91	2,66
33,94	2,60
33,96	2,53
33,99	2,47
34,01	2,42
34,04	2,38
34,06	2,36
34,09	2,32
34,11	2,29
34,13	2,26
34,16	2,22
34,18	2,19
34,21	2,16
34,23	2,12
34,26	2,09
34,28	2,05
34,31	2,02
34,33	2,01
34,35	1,99
34,38	1,97
34,40	1,95
34,43	1,95
34,45	1,94
34,48	1,93
34,50	1,92
34,52	1,94
34,55	1,94
34,57	1,94
34,60	1,94
34,62	1,93
34,65	1,94
34,67	1,95
34,70	1,94
34,72	1,96
34,74	1,97
34,77	1,99
34,79	2,04
34,82	2,06
34,84	2,09
34,87	2,12
34,89	2,16
34,92	2,21
34,94	2,25
34,96	2,29
34,99	2,33
35,01	2,38
35,04	2,42
35,06	2,48
35,09	2,53
35,11	2,60
35,14	2,66
35,16	2,73
35,18	2,83
35,21	2,91
35,23	2,99
35,26	3,10
35,28	3,19
35,31	3,27
35,33	3,35
35,36	3,42
35,38	3,51
35,40	3,61
35,43	3,69
35,45	3,80
35,48	3,91
35,50	4,04
35,53	4,20
35,55	4,33
35,57	4,48
35,60	4,61
35,62	4,74
35,65	4,88
35,67	5,00
35,70	5,13
35,72	5,27
35,75	5,39
35,77	5,53
35,79	5,69
35,82	5,86
35,84	6,02
35,87	6,19
35,89	6,35
35,92	6,53
35,94	6,68
35,97	6,82
35,99	6,99
36,01	7,14
36,04	7,28
36,06	7,43
36,09	7,55
36,11	7,70
36,14	7,86
36,16	8,01
36,19	8,17
36,21	8,32
36,23	8,48
36,26	8,66
36,28	8,81
36,31	8,94
36,33	9,06
36,36	9,18
36,38	9,30
36,41	9,40
36,43	9,52
36,45	9,64
36,48	9,75
36,50	9,86
36,53	9,98
36,55	10,09
36,58	10,20
36,60	10,28
36,62	10,36
36,65	10,44
36,67	10,51
36,70	10,58
36,72	10,65
36,75	10,71
36,77	10,77
36,80	10,82
36,82	10,86
36,84	10,90
36,87	10,93
36,89	10,94
36,92	10,96
36,94	10,96
36,97	10,97
36,99	11,01
37,02	11,01
37,04	11,00
37,06	11,01
37,09	10,98
37,11	10,99
37,14	10,97
37,16	10,92
37,19	10,88
37,21	10,84
37,24	10,80
37,26	10,78
37,28	10,73
37,31	10,68
37,33	10,61
37,36	10,56
37,38	10,49
37,41	10,41
37,43	10,32
37,46	10,24
37,48	10,14
37,50	10,05
37,53	9,95
37,55	9,85
37,58	9,78
37,60	9,69
37,63	9,59
37,65	9,51
37,68	9,40
37,70	9,30
37,72	9,21
37,75	9,08
37,77	8,96
37,80	8,83
37,82	8,70
37,85	8,58
37,87	8,47
37,89	8,34
37,92	8,23
37,94	8,12
37,97	8,01
37,99	7,91
38,02	7,80
38,04	7,68
38,07	7,54
38,09	7,40
38,11	7,29
38,14	7,15
38,16	7,01
38,19	6,90
38,21	6,78
38,24	6,68
38,26	6,56
38,29	6,44
38,31	6,33
38,33	6,21
38,36	6,08
38,38	5,96
38,41	5,82
38,43	5,70
38,46	5,60
38,48	5,48
38,51	5,38
38,53	5,28
38,55	5,17
38,58	5,09
38,60	4,99
38,63	4,88
38,65	4,79
38,68	4,69
38,70	4,59
38,73	4,49
38,75	4,41
38,77	4,31
38,80	4,22
38,82	4,13
38,85	4,06
38,87	3,99
38,90	3,91
38,92	3,84
38,94	3,77
38,97	3,70
38,99	3,63
39,02	3,55
39,04	3,49
39,07	3,41
39,09	3,34
39,12	3,29
39,14	3,23
39,16	3,19
39,19	3,18
39,21	3,14
39,24	3,11
39,26	3,08
39,29	3,04
39,31	3,03
39,34	3,00
39,36	2,94
39,38	2,93
39,41	2,89
39,43	2,88
39,46	2,88
39,48	2,88
39,51	2,88
39,53	2,89
39,56	2,90
39,58	2,92
39,60	2,93
39,63	2,94
39,65	2,96
39,68	2,99
39,70	3,01
39,73	3,05
39,75	3,09
39,78	3,14
39,80	3,18
39,82	3,22
39,85	3,28
39,87	3,31
39,90	3,36
39,92	3,43
39,95	3,49
39,97	3,58
39,99	3,66
40,02	3,75
40,04	3,86
40,07	3,97
40,09	4,07
40,12	4,16
40,14	4,25
40,17	4,35
40,19	4,46
40,21	4,57
40,24	4,68
40,26	4,80
40,29	4,93
40,31	5,10
40,34	5,25
40,36	5,39
40,39	5,56
40,41	5,72
40,43	5,87
40,46	6,02
40,48	6,17
40,51	6,33
40,53	6,51
40,56	6,67
40,58	6,83
40,61	7,02
40,63	7,22
40,65	7,44
40,68	7,66
40,70	7,88
40,73	8,11
40,75	8,33
40,78	8,53
40,80	8,74
40,83	8,92
40,85	9,11
40,87	9,28
40,90	9,49
40,92	9,70
40,95	9,92
40,97	10,14
41,00	10,36
41,02	10,59
41,05	10,82
41,07	11,04
41,09	11,22
41,12	11,42
41,14	11,61
41,17	11,80
41,19	12,01
41,22	12,19
41,24	12,38
41,26	12,60
41,29	12,80
41,31	13,00
41,34	13,18
41,36	13,36
41,39	13,55
41,41	13,70
41,44	13,86
41,46	14,00
41,48	14,14
41,51	14,29
41,53	14,44
41,56	14,56
41,58	14,69
41,61	14,82
41,63	14,96
41,66	15,10
41,68	15,22
41,70	15,32
41,73	15,41
41,75	15,49
41,78	15,57
41,80	15,63
41,83	15,67
41,85	15,71
41,88	15,75
41,90	15,80
41,92	15,85
41,95	15,87
41,97	15,90
42,00	15,91
42,02	15,92
42,05	15,93
42,07	15,90
42,10	15,89
42,12	15,86
42,14	15,84
42,17	15,80
42,19	15,76
42,22	15,72
42,24	15,68
42,27	15,61
42,29	15,54
42,31	15,45
42,34	15,34
42,36	15,26
42,39	15,19
42,41	15,11
42,44	15,01
42,46	14,91
42,49	14,81
42,51	14,71
42,53	14,57
42,56	14,41
42,58	14,26
42,61	14,10
