Spannung U1	Strom IA
U1/V	IA/nA

42,51	0,63
42,53	0,63
42,56	0,62
42,58	0,63
42,61	0,63
42,63	0,63
42,66	0,62
42,68	0,60
42,71	0,60
42,73	0,60
42,75	0,58
42,78	0,58
42,80	0,56
42,83	0,57
42,85	0,60
42,88	0,60
42,90	0,59
42,93	0,59
42,95	0,59
42,97	0,59
43,00	0,58
43,02	0,56
43,05	0,56
43,07	0,55
43,10	0,54
43,12	0,54
43,15	0,54
43,17	0,55
43,19	0,54
43,22	0,53
43,24	0,54
43,27	0,54
43,29	0,53
43,32	0,54
43,34	0,53
43,36	0,52
43,39	0,52
43,41	0,49
43,44	0,49
43,46	0,49
43,49	0,47
43,51	0,47
43,54	0,46
43,56	0,46
43,58	0,49
43,61	0,48
43,63	0,47
43,66	0,47
43,68	0,46
43,71	0,47
43,73	0,47
43,76	0,46
43,78	0,46
43,80	0,46
43,83	0,46
43,85	0,46
43,88	0,45
43,90	0,45
43,93	0,45
43,95	0,45
43,98	0,45
44,00	0,44
44,02	0,44
44,05	0,46
44,07	0,45
44,10	0,44
44,12	0,44
44,15	0,42
44,17	0,42
44,20	0,41
44,22	0,39
44,24	0,38
44,27	0,37
44,29	0,37
44,32	0,40
44,34	0,39
44,37	0,38
44,39	0,40
44,41	0,39
44,44	0,40
44,46	0,39
44,49	0,37
44,51	0,37
44,54	0,37
44,56	0,37
44,59	0,38
44,61	0,38
44,63	0,38
44,66	0,38
44,68	0,38
44,71	0,38
44,73	0,37
44,76	0,36
44,78	0,38
44,81	0,37
44,83	0,37
44,85	0,38
44,88	0,38
44,90	0,39
44,93	0,38
44,95	0,36
44,98	0,37
45,00	0,35
45,03	0,34
45,05	0,36
45,07	0,36
45,10	0,37
45,12	0,37
45,15	0,37
45,17	0,39
45,20	0,40
45,22	0,38
45,25	0,38
45,27	0,37
45,29	0,37
45,32	0,38
45,34	0,38
45,37	0,38
45,39	0,39
45,42	0,39
45,44	0,40
45,47	0,41
45,49	0,41
45,51	0,41
45,54	0,41
45,56	0,42
45,59	0,42
45,61	0,42
45,64	0,42
45,66	0,43
45,68	0,43
45,71	0,44
45,73	0,43
45,76	0,44
45,78	0,46
45,81	0,47
45,83	0,47
45,86	0,48
45,88	0,48
45,90	0,50
45,93	0,50
45,95	0,48
45,98	0,49
46,00	0,48
46,03	0,49
46,05	0,51
46,08	0,52
46,10	0,53
46,12	0,54
46,15	0,55
46,17	0,57
46,20	0,57
46,22	0,56
46,25	0,58
46,27	0,58
46,30	0,58
46,32	0,58
46,34	0,59
46,37	0,59
46,39	0,60
46,42	0,60
46,44	0,62
46,47	0,61
46,49	0,62
46,52	0,64
46,54	0,64
46,56	0,65
46,59	0,65
46,61	0,65
46,64	0,68
46,66	0,68
46,69	0,66
46,71	0,67
46,73	0,66
46,76	0,66
46,78	0,68
46,81	0,68
46,83	0,69
46,86	0,69
46,88	0,69
46,91	0,71
46,93	0,72
46,95	0,71
46,98	0,71
47,00	0,71
47,03	0,72
47,05	0,73
47,08	0,73
47,10	0,73
47,13	0,73
47,15	0,73
47,17	0,75
47,20	0,73
47,22	0,73
47,25	0,74
47,27	0,74
47,30	0,75
47,32	0,76
47,35	0,77
47,37	0,79
47,39	0,80
47,42	0,78
47,44	0,79
47,47	0,77
47,49	0,77
47,52	0,79
47,54	0,79
47,57	0,80
47,59	0,80
47,61	0,81
47,64	0,83
47,66	0,84
47,69	0,83
47,71	1,25
47,74	1,13
47,76	1,02
47,78	0,89
47,81	0,78
47,83	0,66
47,86	0,54
47,88	0,01
47,91	0,01
47,93	0,01
47,96	0,01
47,98	0,01
48,00	0,01
48,03	0,01
48,05	0,01
48,08	0,01
48,10	0,01
48,13	0,01
48,15	0,01
48,18	0,01
48,20	0,01
48,22	0,01
48,25	0,01
48,27	0,01
48,30	0,01
48,32	0,01
48,35	0,01
48,37	0,01
48,40	0,01
48,42	0,01
48,44	0,01
48,47	0,01
48,49	0,01
48,52	0,01
48,54	0,01
48,57	0,01
48,59	0,01
48,62	0,01
48,64	0,01
48,66	0,01
48,69	0,01
48,71	0,01
48,74	0,01
48,76	0,01
48,79	0,01
48,81	0,01
48,84	0,01
48,86	0,01
48,88	0,01
48,91	0,01
48,93	0,01
48,96	0,01
48,98	0,01
49,01	0,01
49,03	0,01
49,05	0,01
49,08	0,01
49,10	0,01
49,13	0,01
49,15	0,01
49,18	0,01
49,20	0,01
49,23	0,01
49,25	0,01
49,27	0,01
49,30	0,01
49,32	0,01
49,35	0,01
49,37	0,01
49,40	0,01
49,42	0,01
49,45	0,01
49,47	0,01
49,49	0,01
49,52	0,01
49,54	0,01
49,57	0,01
49,59	0,01
49,62	0,01
49,64	0,01
49,67	0,01
49,69	0,01
49,71	0,01
49,74	0,01
49,76	0,01
49,79	0,01
49,81	0,01
49,84	0,01
49,86	0,01
49,89	0,01
49,91	0,00
49,93	0,00
49,96	0,00
49,98	0,01
50,01	0,01
50,03	0,01
50,06	0,01
50,08	0,01
50,10	0,01
50,13	0,01
50,15	0,01
50,18	0,01
50,20	0,01
50,23	0,01
50,25	0,01
50,28	0,01
50,30	0,01
50,32	0,01
50,35	0,08
50,37	0,20
50,40	0,41
50,42	0,70
50,45	1,14
50,47	1,78
50,50	2,58
50,52	3,56
50,54	4,67
50,57	6,12
50,59	7,69
50,62	9,44
50,64	11,60
50,67	13,86
50,69	16,48
50,72	19,10
50,74	21,99
50,76	25,33
50,79	28,72
50,81	32,28
50,84	36,22
50,86	39,70
50,89	42,97
50,91	45,58
50,94	47,51
50,96	49,07
50,98	49,85
51,01	49,99
51,03	49,99
51,06	49,99
51,08	49,99
51,11	49,99
51,13	49,99
51,15	49,99
51,18	49,99
51,20	50,00
51,23	50,00
51,25	49,99
51,28	49,99
51,30	49,99
51,33	49,99
51,35	49,99
51,37	49,99
51,40	49,99
51,42	49,99
51,45	49,99
51,47	49,99
51,50	49,99
51,52	49,99
51,55	49,99
51,57	49,99
51,59	49,99
51,62	49,99
51,64	49,99
51,67	49,99
51,69	49,99
51,72	49,99
51,74	49,99
51,77	49,99
51,79	49,99
51,81	49,99
51,84	49,99
51,86	49,99
51,89	49,99
51,91	49,99
51,94	49,99
51,96	49,99
51,99	49,99
52,01	49,99
52,03	49,99
52,06	49,99
52,08	49,99
52,11	49,99
52,13	49,99
52,16	49,99
52,18	49,99
52,20	49,99
52,23	49,99
52,25	49,99
52,28	49,99
52,30	49,99
52,33	49,99
52,35	49,99
52,38	49,99
52,40	49,99
52,42	49,99
52,45	49,99
52,47	49,99
52,50	49,99
52,52	49,99
52,55	49,99
52,57	49,99
52,60	49,99
52,62	49,99
52,64	49,99
52,67	49,99
52,69	49,99
52,72	49,99
52,74	49,99
52,77	49,99
52,79	49,99
52,82	50,00
52,84	49,99
52,86	49,99
52,89	49,99
52,91	49,99
52,94	49,99
52,96	49,99
52,99	49,99
53,01	49,99
53,04	49,99
53,06	49,99
53,08	49,99
53,11	49,99
53,13	49,99
53,16	49,99
53,18	49,99
53,21	49,99
53,23	49,99
53,26	49,99
53,28	49,99
53,30	49,99
53,33	49,99
53,35	49,99
53,38	49,99
53,40	49,99
53,43	49,99
53,45	49,99
53,47	49,99
53,50	49,99
53,52	49,99
53,55	49,99
53,57	49,99
53,60	49,99
53,62	49,99
53,65	49,99
53,67	49,99
53,69	49,99
53,72	49,99
53,74	49,99
53,77	49,99
53,79	49,99
53,82	49,99
53,84	49,99
53,87	49,99
53,89	49,99
53,91	49,99
53,94	49,99
53,96	49,99
53,99	49,99
54,01	49,99
54,04	49,99
54,06	49,99
54,09	49,99
54,11	49,99
54,13	49,99
54,16	49,99
54,18	49,99
54,21	49,99
54,23	49,99
54,26	49,99
54,28	49,99
54,31	49,99
54,33	49,99
54,35	49,99
54,38	49,99
54,40	49,99
54,43	49,99
54,45	49,99
54,48	49,99
54,50	49,99
54,52	49,99
54,55	49,99
54,57	49,99
54,60	49,99
54,62	49,99
54,65	49,99
54,67	49,99
54,70	49,99
54,72	49,99
54,74	49,99
54,77	49,99
54,79	49,99
54,82	49,99
54,84	49,99
54,87	49,99
54,89	49,99
54,92	49,99
54,94	49,99
54,96	49,99
54,99	49,99
55,01	49,99
55,04	49,99
55,06	49,99
55,09	49,99
55,11	49,99
55,14	49,99
55,16	49,99
55,18	49,99
55,21	49,99
55,23	49,99
55,26	49,99
55,28	49,99
55,31	49,99
55,33	49,99
55,36	50,00
